Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
East Asia & Pacific (IDA & IBRD countries),TEA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,81.6397844073778,79.7889020108441,80.9075899012488,82.5740900844945,81.7025473631641,81.9884410445216,77.7113720227911,75.3864231478168,73.899220039633,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.53852126915354,4.93688466248533,4.78624996325761,4.2839586827402,4.63225445669322,3.7026903357862,0.79994318435026,0.737283311486531,0.586377055344219,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.984392049123086,0.945637265643569,1.2283880416201,1.86015746042584,1.90285894656398,1.78552479377071,1.7999003857451,2.04713737666657,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,8.90511031688046,8.78719573608215,8.6376304824948,8.47963477824178,7.78796366649551,7.52417349804162,6.55276108198909,6.69132409503207,7.13355656812898,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,15.8603750692913,17.8380246636106,16.5264561083217,14.3392037393991,15.2297713166562,15.0375843390985,16.3630107900354,17.9924374153496,18.283151677111,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,67.1961528213438,66.0648216122766,67.4837094554964,69.8104966235126,69.2823292399753,70.7615772106938,70.3586677564517,67.9578157412982,66.1792864161598,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2119.66499438056,2246.79251061159,2406.80513382787,2600.41965897958,2815.01581396308,3071.58499671327,5840.70965040149,6197.716592156,6561.19100586798,6940.40099794139,7349.25638299248,7776.610065441,8178.63448975164,8251.63873095113,..
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.1930955639339,8.30785199966936,8.28161108379127,8.4121145484032,8.40704001803111,8.33792738807541,6.91472102882866,6.52371159377268,6.64629518897645,6.61718276211305,6.61317693138972,6.45483756670081,..,..,..
Euro area,EMU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,49.0268660763042,48.0682256580012,49.8910726459716,50.3241633861771,49.9323706643215,51.0985009919111,41.4664597170335,38.9636592720782,40.6754011642967,..,..,..,..,..,..
Euro area,EMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.37017561947967,6.86968167859414,7.49932308280732,6.61349366800259,5.65195460934292,5.47543586759231,2.4155772520128,2.36245538556604,2.42886527027877,..,..,..,..,..,..
Euro area,EMU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,35.8575530887109,35.5892353746016,35.6645028301804,34.7337998391196,34.3073028396508,33.7891869790303,29.0527878168844,30.099439847197,29.0481784170156,..,..,..,..,..,..
Euro area,EMU,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,14.3457420199868,14.9767382843569,15.4028657157187,16.9185169102415,18.2164694361415,20.5138034653069,16.6740038663852,14.8040893922793,16.1911744074616,..,..,..,..,..,..
Euro area,EMU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.7063901204019,12.4857544441702,10.0561163203471,10.1061917609288,10.0852789427946,8.61909098972609,11.8522456181257,11.9890826906265,9.97902647484255,..,..,..,..,..,..
Euro area,EMU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,27.3109484368377,26.2218056950502,26.9888838474456,26.792152807933,26.0639466188371,25.1092616590119,22.3768785986355,21.7971144942328,22.0553614865563,..,..,..,..,..,..
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31001.2444997593,31560.2675195523,31701.6973936874,31745.3633377506,32295.2428716513,32668.7085253538,33442.9867947166,33795.502264477,34388.2837816778,34927.2666137451,35762.9077365001,36337.1669655619,36873.018797799,34472.4729880677,..
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.48223376735605,7.53659002630331,7.53454145641636,7.73643769352183,7.74677326262841,7.70059524641419,7.1089120563792,6.76882248116481,6.69438917163659,6.68545131178172,6.7221435701644,6.69048092553962,..,..,..
Europe & Central Asia,ECS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,54.6998196528154,54.2468077422219,55.1049529931106,56.3454015909676,55.2600066043479,55.6108948055027,50.7420727416788,49.4574485018878,48.9846637845217,..,..,..,..,..,..
Europe & Central Asia,ECS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.21709302110086,4.76888812176439,4.95211807036561,4.53424696931206,3.7981947923814,3.5593469761607,1.34511566140502,1.35387392806831,1.44930027716514,..,..,..,..,..,..
Europe & Central Asia,ECS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,25.3371454356137,25.7063308249505,25.907752680618,25.6048394540903,25.2754666193407,24.727069695198,21.8186747890582,22.3703401934369,16.0801853005586,..,..,..,..,..,..
Europe & Central Asia,ECS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,21.7882294828928,22.1561945847187,22.8330164759431,23.9193631489753,24.8701272472309,25.9638366177827,24.4512252728897,24.309135616855,24.3257815202161,..,..,..,..,..,..
Europe & Central Asia,ECS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,17.592535446094,17.4258589687865,16.0703904426822,14.9360086780899,15.8115409915408,15.6047110465146,16.8381439038237,16.6005992000692,16.1844690055204,..,..,..,..,..,..
Europe & Central Asia,ECS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,27.6944971488217,27.3217250357388,27.3198184468019,27.8917914726802,26.5916845647356,26.0877112115593,24.9457318073841,23.7944389569645,23.2095819871405,..,..,..,..,..,..
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18487.3605196654,18867.8180933206,19141.5080131454,19430.4506192957,19988.8694135735,20456.8524876901,21955.2388234107,22261.1872497475,22624.865112175,22964.1406884488,23514.9001889211,23936.2321357468,24294.5233592967,22880.724133055,..
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.64256747534186,6.62394657191506,6.7058219868624,6.94398099470083,6.98619376738364,6.98401667004436,7.34191326690039,7.08227835191542,6.84753646466496,6.87767395160863,6.97427475086632,7.07418651306219,..,..,..
Europe & Central Asia (excluding high income),ECA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,64.8774616815046,64.9386559156009,64.6853102664755,65.6900940787871,64.0451345108513,64.6435203823608,65.6812374786607,66.3114488019639,64.6258503401361,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.67106414594651,4.07842791328674,3.7879573327881,3.55083927543664,2.91449206635048,2.54750942160074,0.663139322598738,0.796780214652356,0.877134444741036,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,15.2950026003499,15.483219343174,15.8690362548817,15.8135553254168,15.4175300865067,15.5366898903045,14.5002855452791,15.1734666964231,0,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,35.754289739022,36.4356413439178,36.9533946584153,38.0339818715007,38.5774222733589,39.0802314276824,40.8389514409565,41.9397837245633,40.5222463539518,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,19.3668851257816,19.135760378447,18.9964352451214,18.1217738611669,20.1596178404419,19.5546194997688,18.5874141448609,16.9581955405871,17.6773176571461,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,24.4521077965362,24.4245866583964,23.9439582752721,24.1052729318498,22.553220171142,23.0157795330777,24.1791467151055,23.5748848627483,23.2264695414432,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4126.68805505823,4245.65930907576,4483.01960542281,4778.75172668902,5176.40396659771,5542.55654914015,7415.78640203307,7527.82894168668,7557.49969532734,7644.22033035464,7915.48295670345,8131.12860061454,8282.01465256993,8126.42942643556,..
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.71083489562191,6.69464520145064,6.75663115879565,6.99888139324324,7.04559992836004,7.04350498148617,7.35179222897967,7.08770321700723,6.88391222748036,6.93585308330216,7.05376318264179,7.14255187053894,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,67.5746003602024,67.5644316906313,67.3686189472643,68.3984192473824,66.7078912855325,67.2193814281226,67.3008910263824,67.6155491195724,66.098984449838,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.45641854742715,3.96996435733769,3.71305335661972,3.54689943452138,2.8996631566794,2.56466192001886,0.702088894736768,0.813247840918421,0.914231957396206,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,13.89090382459,14.0638416855268,14.4334931484166,14.3649623546267,14.0142821741846,14.141056405601,13.2919278506968,13.95630705611,0,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,32.6205462864669,33.281613608469,33.8859176921479,34.8016880394992,35.3770497424551,35.9419628165625,37.7771024621809,38.8708395225761,37.5707126310183,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,18.0977324999212,17.9383835008772,17.7518396950367,16.8618744848329,18.8556571997222,18.2907374229745,17.5563897628191,16.1199139353134,16.617950038331,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,30.4976355263084,30.3128537248246,29.7696478984967,30.0498317733619,28.4311783863979,28.7127566915413,28.8216996694647,27.9314617560779,27.6140398614234,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4459.54279222486,4579.80118453155,4812.99721694445,5108.78519508193,5506.32755068277,5866.6488075472,7815.60694085997,7948.63070681035,8019.8938455648,8133.78627667994,8434.36665959678,8692.28448738259,8887.94601639076,8704.62836089902,..
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.83150674729532,7.95109272430191,7.91683203195329,8.10273105293447,8.08448075612086,8.01066253551292,6.7429737169052,6.40022381699849,6.51638883308948,6.51892253014466,6.55914292168476,6.42403874133475,..,..,..
European Union,EUU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,50.6390356112575,49.6885336965691,51.2634881033186,52.347793433653,51.1443288472478,51.6625945413488,42.7303553450239,40.2136651505199,41.5289176951203,..,..,..,..,..,..
European Union,EUU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.42528065997134,6.1140912925353,6.56960980352589,5.94240400281172,4.95247441284103,4.73855159441494,2.05541281373615,1.98757456060367,2.05582625323495,..,..,..,..,..,..
European Union,EUU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,32.6797236590437,32.8305354428192,33.1070059254096,32.3202676901711,32.2630505543812,31.6403446420294,27.9701766351956,28.7723814599272,26.4802653371912,..,..,..,..,..,..
European Union,EUU,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,12.5972348423094,13.0851304295155,13.6754783438205,14.9685392081521,16.0283878204672,17.8098666318515,14.3630149200087,12.6307477395013,13.8291180509209,..,..,..,..,..,..
European Union,EUU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.3696411816278,13.8556891261215,11.5279117976188,10.8906605216495,11.2624851748593,10.6515262353322,12.7280101081099,13.0704362005563,11.6733928473049,..,..,..,..,..,..
European Union,EUU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,31.6165201089767,30.4893119745183,31.0183999559722,31.4368502226892,30.1634666139396,29.1141763150823,26.3119276112791,25.5953428504149,25.6439733909644,..,..,..,..,..,..
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26226.7401943072,26761.8509321277,26996.854875845,27145.2524158248,27744.5206944889,28178.2628446123,29471.8257368507,29861.4806775514,30485.0288067203,31031.3555770402,31854.4979866096,32459.4352488012,33028.2824156486,31041.6385022858,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.879276031177996,0.905070309467323,0.894082821100241,0.855964175992261,0.857504049122747,0.932185056324152,0.941897370868164,0.952647594078634,0.880607849675141,0.863007497857848,0.858046833682774,0.868444603959167,..,..,..
Fragile and conflict affected situations,FCS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,54.1795786305072,56.2110205179247,56.8330946918496,56.186679517008,54.5287720887203,50.0781196577683,52.3918352533447,51.5179713560866,51.7059174402131,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,32.4818684892009,29.833113469888,30.9177006193083,31.4932778007646,30.4986130077385,24.2583286085184,20.992372787845,20.1312729535133,19.7160767999666,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.749808838905878,0.70654473193563,0.76648516348099,0.672016244589868,0.68234206052199,0.804120589500654,0.538459027892597,0.536656874058163,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,19.1711722282648,23.2821957061989,22.8299722006148,22.078659831638,21.3336523829263,23.0068493258162,28.7703678136325,29.1660492685395,29.5617675708283,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,38.600383408572,36.6137382777795,35.9320989565597,36.6729825888947,38.3205905311507,40.9435347726933,36.5390082546135,35.7550635863368,33.6794813895156,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.52653791304145,3.09571134183774,3.08542187192654,2.61474188460542,2.69650669805555,2.81294172343362,2.62909465186712,2.22064913403378,2.42807306941816,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1328.93507297024,1349.13534001872,1378.54166753514,1342.46027660998,1458.01627956333,1514.93794797123,1870.26205103741,1893.01053941755,1878.71340766632,1876.39654954529,1870.11054717563,1879.1839474379,1893.42690094529,1762.47755811327,..
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.167592150236396,0.170640770936781,0.175891818201038,0.178815773923529,0.18357646766396,0.190376208887547,0.249568121673263,0.257196864372564,0.263170204513063,0.267501973087755,0.26932993313064,0.271687566711438,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,16.036378433768,16.0843847020876,17.0421418010452,18.5078228012345,20.3725759818074,21.2345020634649,21.7029204554362,22.8206968342544,25.6638167123175,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.40229690404669,9.9921246776491,10.3646814508107,11.5184021849812,12.9502774753006,12.52621339946,10.2415514241275,10.4826628396034,11.5031639500761,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,6.35283293101285,5.80467358441465,6.36873013439185,6.70418705886848,7.14132821603965,8.48679545889887,11.242785157255,12.1612150361289,13.9748888515068,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,58.9254876599686,58.2055701959589,56.0158232532812,54.6354093027701,54.1971621004639,52.8503391402004,50.2085165535349,49.8199694730268,46.2297747660356,..,..,..,..,..,..
